full_text,text_final,tokens,jumlah_pos_kata,jumlah_neg_kata,sentiment_score,sentiment_label
@kompascom Namanya juga cari cuan !!! Kalau impor barang harga nya bisa di mark up seenak perut nya trus cuan nya dibagi-bagi. padahal import nya pakai uang @DitjenPajakRI KITA DAN UNTUK KITA !!! MAKAN BERGIZI GRATIS ITU DUIT NYA NDAK GRATIS DUIT NYA DARI MUNGUT PAJAK KITA-KITA !!!,nama cari cuan kalau impor barang harga mark up enak perut trus cuan bagi padahal import pakai uang makan duit ndak duit mungut pajak,"['nama', 'cari', 'cuan', 'kalau', 'impor', 'barang', 'harga', 'mark', 'up', 'enak', 'perut', 'trus', 'cuan', 'bagi', 'padahal', 'import', 'pakai', 'uang', 'makan', 'duit', 'ndak', 'duit', 'mungut', 'pajak']",7,5,12.0,POSITIVE
Kepala BGN: Nggak Mungkin Ada Korupsi Makan Bergizi Gratis https://t.co/YE1N2qHMQn: Mitra MBG Mark Up Anggaran Lebih Tinggi Dari Harga Pasar https://t.co/NwHAuIE8d1 Mark Up Duit MBG Makin Marak di Tengah Rencana Prabowo Kerek Anggaran Rp335 T https://t.co/nkaGK0XbxX https://t.co/LFFF9514Zx,kepala bgn mungkin korupsi makan mitra mark up anggaran lebih tinggi harga pasar mark up duit makin marak tengah rencana prabowo kerek anggaran rp,"['kepala', 'bgn', 'mungkin', 'korupsi', 'makan', 'mitra', 'mark', 'up', 'anggaran', 'lebih', 'tinggi', 'harga', 'pasar', 'mark', 'up', 'duit', 'makin', 'marak', 'tengah', 'rencana', 'prabowo', 'kerek', 'anggaran', 'rp']",5,4,-4.0,NEGATIVE
Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menegaskan bahwa BGN mampu mendeteksi praktik mark up harga yang dilakukan oleh mitra penyedia program Makan Bergizi (MBG). Baca selengkapnya https://t.co/Sye2lhRTk3 ~LL #BGN #DeteksiMitraMBG https://t.co/UJTjDrVs2o,kepala badan nasional bgn dad hindayana tegas bgn mampu deteksi praktik mark up harga laku mitra sedia makan baca lengkap ll bgn deteksi mitra,"['kepala', 'badan', 'nasional', 'bgn', 'dad', 'hindayana', 'tegas', 'bgn', 'mampu', 'deteksi', 'praktik', 'mark', 'up', 'harga', 'laku', 'mitra', 'sedia', 'makan', 'baca', 'lengkap', 'll', 'bgn', 'deteksi', 'mitra']",5,5,0.0,NEUTRAL
Solusi agar tak keracunan Serahkan Dana MBG ke org tua murid langsung Org tua lebih tau mana makanan bergizi yg di sukai anak nya Dana nya gak nguap Gak di mark'up Gak di tilep. Lebih aman &amp; lebih steril. Titik....,solusi keracunan serah dana org tua murid langsung org tua lebih tau mana makan suka anak dana nguap markup tilep lebih aman lebih steril titik,"['solusi', 'keracunan', 'serah', 'dana', 'org', 'tua', 'murid', 'langsung', 'org', 'tua', 'lebih', 'tau', 'mana', 'makan', 'suka', 'anak', 'dana', 'nguap', 'markup', 'tilep', 'lebih', 'aman', 'lebih', 'steril', 'titik']",10,5,11.0,POSITIVE
@rachmat_ezadewa @NurRohi03920969 @tempodotco @SuperGrok Ompreng MBG (nampan makanan program Makan Bergizi Gratis) diimpor karena produksi lokal belum mencukupi permintaan besar (lebih dari 6 juta unit/bulan) menurut BGN dan Mendag. Ada dugaan markup harga atau korupsi dari impor ilegal tapi belum ada bukti resmi. Indonesia mampu,ompreng nampan makan makan impor produksi lokal cukup minta besar lebih juta unit bulan bgn mendag duga markup harga korupsi impor ilegal bukti resmi indonesia mampu,"['ompreng', 'nampan', 'makan', 'makan', 'impor', 'produksi', 'lokal', 'cukup', 'minta', 'besar', 'lebih', 'juta', 'unit', 'bulan', 'bgn', 'mendag', 'duga', 'markup', 'harga', 'korupsi', 'impor', 'ilegal', 'bukti', 'resmi', 'indonesia', 'mampu']",7,5,-4.0,NEGATIVE
Transparan dan tanpa mark up begitu pengelolaan MBG jadi yakin program makan bergizi gratis ini lebih aman dan tepat sasaran https://t.co/8e5ILH3Zig,transparan mark up kelola jadi yakin makan lebih aman tepat sasar,"['transparan', 'mark', 'up', 'kelola', 'jadi', 'yakin', 'makan', 'lebih', 'aman', 'tepat', 'sasar']",5,0,17.0,POSITIVE
Program MBG jamin makan bergizi gratis tanpa mark up biaya sesuai harga pasar dana transparan lewat KPPN dan diawasi penuh oleh BPKP-KPK https://t.co/F6lZ3gnfS9,jamin makan mark up biaya sesuai harga pasar dana transparan lewat kppn awas penuh bpkp kpk,"['jamin', 'makan', 'mark', 'up', 'biaya', 'sesuai', 'harga', 'pasar', 'dana', 'transparan', 'lewat', 'kppn', 'awas', 'penuh', 'bpkp', 'kpk']",5,1,15.0,POSITIVE
BGN Tegaskan Program Makan Bergizi Gratis Bukan Proyek Bisnis Jangan Di Mark Up! https://t.co/GUNkRte4bF,bgn tegas makan bukan proyek bisnis jangan mark up,"['bgn', 'tegas', 'makan', 'bukan', 'proyek', 'bisnis', 'jangan', 'mark', 'up']",0,1,-3.0,NEGATIVE
Kualitas Program Makan Bergizi Gratis Terancam BGN Temukan Dapur Tak Layak dan Potensi Mark-Up Anggaran https://t.co/Ba1aVUaTlH,kualitas makan ancam bgn temu dapur layak potensi mark up anggaran,"['kualitas', 'makan', 'ancam', 'bgn', 'temu', 'dapur', 'layak', 'potensi', 'mark', 'up', 'anggaran']",4,1,12.0,POSITIVE
@SYAMSFITRI @mohmahfudmd Berdasarkan analisis sumber beragam (CNN TI Indonesia CNBC) dana MBG (Makan Bergizi Gratis) yang tak terserap berpotensi korupsi akibat minim transparansi pengadaan tata kelola lemah &amp; risiko penyalahgunaan. Realisasi rendah (sering &lt;50%) bisa jadi celah markup &amp; kolusi.,dasar analisis sumber agam cnn ti indonesia cnbc dana makan serap potensi korupsi akibat minim transparansi ada tata kelola lemah risiko penyalahgunaan realisasi rendah sering jadi celah markup kolusi,"['dasar', 'analisis', 'sumber', 'agam', 'cnn', 'ti', 'indonesia', 'cnbc', 'dana', 'makan', 'serap', 'potensi', 'korupsi', 'akibat', 'minim', 'transparansi', 'ada', 'tata', 'kelola', 'lemah', 'risiko', 'penyalahgunaan', 'realisasi', 'rendah', 'sering', 'jadi', 'celah', 'markup', 'kolusi']",11,9,-2.0,NEGATIVE
Dugaan mark up anggaran Makan Bergizi Gratis (MBG) disorot. Islam menegaskan dana publik adalah amanah yang haram diselewengkan. https://t.co/SvwK7M4BhX https://t.co/rq7447mlRq,duga mark up anggaran makan sorot islam tegas dana publik amanah haram seleweng,"['duga', 'mark', 'up', 'anggaran', 'makan', 'sorot', 'islam', 'tegas', 'dana', 'publik', 'amanah', 'haram', 'seleweng']",4,2,9.0,POSITIVE
@tempodotco Pernyataan ini justru ngebuka aib perencanaan mereka. Berarti itungan awal yang buat 6 juta anak itu MARK UP NYA GILA GILAAN dong sampe bisa melar segitu jauh. Atau emang standar gizinya diturunin sampe ke dasar laut demi ngejar kuota 50 juta. Bilangnya Makan Bergizi Gratis tapi,nyata justru ngebuka aib rencana arti itungan awal buat juta anak mark up gila gila sampe melar segitu jauh emang standar gizi diturunin sampe dasar laut ngejar kuota juta bilang makan,"['nyata', 'justru', 'ngebuka', 'aib', 'rencana', 'arti', 'itungan', 'awal', 'buat', 'juta', 'anak', 'mark', 'up', 'gila', 'gila', 'sampe', 'melar', 'segitu', 'jauh', 'emang', 'standar', 'gizi', 'diturunin', 'sampe', 'dasar', 'laut', 'ngejar', 'kuota', 'juta', 'bilang', 'makan']",7,6,4.0,POSITIVE
Program makan bergizi gratis berakhir sebagai proyek mereka yang punya akses ke kekuasaan. Tempo menyimpulkan makan bergizi gratis telah bergeser dari program menjadi sekadar proyek: perencanaan ala kadarnya tergesa-gesa dan tidak transparan terutama dalam penunjukan https://t.co/eHWnBnGXqW,makan akhir proyek punya akses kuasa tempo simpul makan geser jadi sekadar proyek rencana ala kadar gesa gesa transparan utama tunjuk,"['makan', 'akhir', 'proyek', 'punya', 'akses', 'kuasa', 'tempo', 'simpul', 'makan', 'geser', 'jadi', 'sekadar', 'proyek', 'rencana', 'ala', 'kadar', 'gesa', 'gesa', 'transparan', 'utama', 'tunjuk']",10,2,31.0,POSITIVE
Kalau kita cermati MBG ini potensi korupsinya besar. Dimulai dari proses pengadaan pembiayaan mekanismenya yang tidak transparan dan bergeser pemahamannya dalam memaknai makanan bergizi . #MakanBergizi #LawanKorupsi https://t.co/Czan6LSRgE,kalau cermat potensi korupsi besar mulai proses ada biaya mekanisme transparan geser paham makna makan makan lawan korupsi,"['kalau', 'cermat', 'potensi', 'korupsi', 'besar', 'mulai', 'proses', 'ada', 'biaya', 'mekanisme', 'transparan', 'geser', 'paham', 'makna', 'makan', 'makan', 'lawan', 'korupsi']",7,4,0.0,NEGATIVE
Kepala BGN pastikan program Makan Bergizi Gratis aman dari celah korupsi lewat sistem pembayaran transparan. Simak penjelasan lengkapnya di bawah ini. #idncitizen #promedia https://t.co/cObShVN6VS,kepala bgn pasti makan aman celah korupsi lewat sistem bayar transparan simak jelas lengkap bawah idncitizen promedia,"['kepala', 'bgn', 'pasti', 'makan', 'aman', 'celah', 'korupsi', 'lewat', 'sistem', 'bayar', 'transparan', 'simak', 'jelas', 'lengkap', 'bawah', 'idncitizen', 'promedia']",6,4,-1.0,NEGATIVE
@BosPurwa Mekanisme pengadaan MBG tidak transparan! &lt;-- bukan kata saya tapi kata ICW. https://t.co/IjlDVMc4sD,mekanisme ada transparan bukan kata kata icw,"['mekanisme', 'ada', 'transparan', 'bukan', 'kata', 'kata', 'icw']",3,1,7.0,POSITIVE
Kan ada pepatahnya tidak ada makan siang yang gratis. Jujur-jujuran daripada buat makan siang gratis kan mendingan buat subsidi pendidikan aja Rakyatnya pinter -&gt; cari duit sendiri -&gt; bisa beli makan siang bergizi sendiri.,kan pepatah makan jujur jujuran buat makan kan mending buat subsidi didik rakyat pinter cari duit sendiri beli makan sendiri,"['kan', 'pepatah', 'makan', 'jujur', 'jujuran', 'buat', 'makan', 'kan', 'mending', 'buat', 'subsidi', 'didik', 'rakyat', 'pinter', 'cari', 'duit', 'sendiri', 'beli', 'makan', 'sendiri']",6,5,4.0,POSITIVE
@Adiprayitno_20 Sebaiknya jangan bicara. Deh manusia yang tidak ada aturan. Karena makan bergizi ini program perintah bukan program masyarakat.,baik jangan bicara manusia atur makan perintah bukan masyarakat,"['baik', 'jangan', 'bicara', 'manusia', 'atur', 'makan', 'perintah', 'bukan', 'masyarakat']",4,0,14.0,POSITIVE
@Adiprayitno_20 capek capek bikin program makan siang bergizi gratis para orang tua berharap anak anaknya bisa makan enak ehh kok akhirnya lauknya cuma belakang + ulat. karena orang miskin saja tidak ada yg mau kasih makan anak anaknya ulat dan belalang,capek capek bikin makan orang tua harap anak anak makan enak ehh akhir lauk cuma belakang ulat orang miskin mau kasih makan anak anak ulat belalang,"['capek', 'capek', 'bikin', 'makan', 'orang', 'tua', 'harap', 'anak', 'anak', 'makan', 'enak', 'ehh', 'akhir', 'lauk', 'cuma', 'belakang', 'ulat', 'orang', 'miskin', 'mau', 'kasih', 'makan', 'anak', 'anak', 'ulat', 'belalang']",11,5,21.0,POSITIVE
1. Makan Bergizi Gratis Meski niat baik namun target yang tidak tepat how to nya hingga yang terbukti: - tidak dapat dimakan - tidak bergizi - tidak gratis Hingga masalah anggaran yg hingga kini tidak transparan. Ada study-nya belum? https://t.co/zdeYowkbSu,makan meski niat baik target tepat how to hingga bukti makan hingga masalah anggaran hingga kini transparan study,"['makan', 'meski', 'niat', 'baik', 'target', 'tepat', 'how', 'to', 'hingga', 'bukti', 'makan', 'hingga', 'masalah', 'anggaran', 'hingga', 'kini', 'transparan', 'study']",5,2,11.0,POSITIVE
tidak perlu ada makan bergizi gratis jika negara ini sudah mencapai ketahanan pangan sementara pendidikan adalah salah satu jalan untuk keluar dari kemiskinan. wallahi we're doomed..,perlu makan negara capai tahan pangan didik salah satu jalan keluar miskin wallahi were doomed,"['perlu', 'makan', 'negara', 'capai', 'tahan', 'pangan', 'didik', 'salah', 'satu', 'jalan', 'keluar', 'miskin', 'wallahi', 'were', 'doomed']",5,2,8.0,POSITIVE
@EviDrajat Ada banyak hal yg tidak memamerkan kecerdasan...tapi langsung acktion..apa lagi urusan makan bergizi gratis..yang penting dilaksanakan..,banyak pamer kecerdasantapi langsung acktionapa urus makan gratisyang penting laksana,"['banyak', 'pamer', 'kecerdasantapi', 'langsung', 'acktionapa', 'urus', 'makan', 'gratisyang', 'penting', 'laksana']",4,2,7.0,POSITIVE
@susipudjiastuti UTANG numpuk bergunung2 Dana haji TDK JELAS BPJS TIDAK JELAS TAPERA DITOLAK LANJUT PPN 12% Skr Pak Prabowo bingung cari anggaran MAKAN BERGIZI GRATIS malah ada yg ngomong ulat serangga jg bergizi. IKN skr kebanjiran SY TANYA YANG ASU BAJINGAN ITU SIAPA SIH BU PUJI ??,utang numpuk gunung dana haji jelas bpjs jelas tapera tolak lanjut ppn skr pak prabowo bingung cari anggaran makan malah ngomong ulat serangga ikn skr banjir sy tanya asu bajing siapa bu puji,"['utang', 'numpuk', 'gunung', 'dana', 'haji', 'jelas', 'bpjs', 'jelas', 'tapera', 'tolak', 'lanjut', 'ppn', 'skr', 'pak', 'prabowo', 'bingung', 'cari', 'anggaran', 'makan', 'malah', 'ngomong', 'ulat', 'serangga', 'ikn', 'skr', 'banjir', 'sy', 'tanya', 'asu', 'bajing', 'siapa', 'bu', 'puji']",6,9,-13.0,NEGATIVE
[PENIPUAN] Tautan Pendaftaran Relawan Program Makan Bergizi Gratis Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menemukan bahwa tidak ada tautan atau informasi resmi mengenai pendaftaran relawan Program Makan Bergizi Gratis di laman resmi Badan Gizi Nasional. https://t.co/OiLSdyAbDP,tipu taut daftar rawan makan tim periksa fakta mafindo turnbackhoax temu taut informasi resmi kena daftar rawan makan laman resmi badan nasional,"['tipu', 'taut', 'daftar', 'rawan', 'makan', 'tim', 'periksa', 'fakta', 'mafindo', 'turnbackhoax', 'temu', 'taut', 'informasi', 'resmi', 'kena', 'daftar', 'rawan', 'makan', 'laman', 'resmi', 'badan', 'nasional']",4,10,-31.0,NEGATIVE
Survei Indikator Politik Indonesia menyebut sebanyak 46 9 persen responden menilai program Makan Bergizi Gratis (MBG) rentan untuk dikorupsi. Ada 46 9 persen responden yang mengatakan pelaksanan MBG itu dikorupsi. Tidak percaya bahwa pelaksanaannya itu tidak akan di korupsi https://t.co/K8dEBq0L6O,survei indikator politik indonesia sebut banyak persen responden nilai makan rentan korupsi persen responden kata pelaksanan korupsi percaya laksana korupsi,"['survei', 'indikator', 'politik', 'indonesia', 'sebut', 'banyak', 'persen', 'responden', 'nilai', 'makan', 'rentan', 'korupsi', 'persen', 'responden', 'kata', 'pelaksanan', 'korupsi', 'percaya', 'laksana', 'korupsi']",4,5,-25.0,NEGATIVE
Tuhan Selamatkan presidenku. Kabinet terimakasih. Mereka membuatku cemas &amp; bodoh Tuhan. Bantu mereka menyalurkan bansos. Bantu mereka menyalurkan makan siang bergizi Tuhan. Dia setara denganMu. Dan tidak ada masa depan. Impian Indonesia cemas 2045 Jangan beritahu perlu saya!,tuhan selamat presiden kabinet terimakasih buat cemas bodoh tuhan bantu salur bansos bantu salur makan tuhan tara dengan masa depan impi indonesia cemas jangan beritahu perlu,"['tuhan', 'selamat', 'presiden', 'kabinet', 'terimakasih', 'buat', 'cemas', 'bodoh', 'tuhan', 'bantu', 'salur', 'bansos', 'bantu', 'salur', 'makan', 'tuhan', 'tara', 'dengan', 'masa', 'depan', 'impi', 'indonesia', 'cemas', 'jangan', 'beritahu', 'perlu']",12,4,28.0,POSITIVE
Itu semua sudah Rp2.700 triliun tidak ada sisa uang Presiden Prabowo untuk membiayai mandatory spending yang menjadi programnya yakni makan bergizi gratis Rp300 triliun dan perumahan rakyat sedikitnya Rp100 triliun setahun.,semua rp triliun sisa uang presiden prabowo biaya mandatory spending jadi program makan rp triliun rumah rakyat sedikit rp triliun tahun,"['semua', 'rp', 'triliun', 'sisa', 'uang', 'presiden', 'prabowo', 'biaya', 'mandatory', 'spending', 'jadi', 'program', 'makan', 'rp', 'triliun', 'rumah', 'rakyat', 'sedikit', 'rp', 'triliun', 'tahun']",3,4,-7.0,NEGATIVE
Bisa ga sih MBG sistemnya Prasmanan? Per sekolah ada dapur umum selain menambah gizi mengajarkan juga anak untuk antri disiplin teratur. Banyak kasus MBG yg basi lah ga enak lah TIDAK BERGIZI lah kalau misal prasmanan keknya akan lebih murah deh anak² suruh bawa wadah sendiri,sistem prasmanan per sekolah dapur umum tambah ajar anak antri disiplin atur banyak kasus basi lah enak lah lah kalau misal prasmanan kek lebih murah anak suruh bawa wadah sendiri,"['sistem', 'prasmanan', 'per', 'sekolah', 'dapur', 'umum', 'tambah', 'ajar', 'anak', 'antri', 'disiplin', 'atur', 'banyak', 'kasus', 'basi', 'lah', 'enak', 'lah', 'lah', 'kalau', 'misal', 'prasmanan', 'kek', 'lebih', 'murah', 'anak', 'suruh', 'bawa', 'wadah', 'sendiri']",12,4,24.0,POSITIVE
MBG adalah bukti kepintaran Prabowo. Dia tahu anak-anak Indonesia sekarang kalau siang kebanyakan jajan yang tidak ada gizinya bahkan jajan yang berbahaya. Ini bisa mempengaruhi kualitas generasi mendatang. Makanya anak-anak 'dipaksa' makan makanan bergizi.,bukti pintar prabowo tahu anak anak indonesia sekarang kalau banyak jajan gizi bahkan jajan bahaya pengaruh kualitas generasi datang makanya anak anak paksa makan makan,"['bukti', 'pintar', 'prabowo', 'tahu', 'anak', 'anak', 'indonesia', 'sekarang', 'kalau', 'banyak', 'jajan', 'gizi', 'bahkan', 'jajan', 'bahaya', 'pengaruh', 'kualitas', 'generasi', 'datang', 'makanya', 'anak', 'anak', 'paksa', 'makan', 'makan']",10,4,17.0,POSITIVE
@snbtfess E. Simpulan tidak relevan karena Pakar A menjelaskan makan bergizi dapat meningkatkan daya tahan sedangkan Pakar B menyatakan olahraga dapat menjaga jantung dan menghindari obesitas. Kesimpulan berkenaan dengan makanan cepat saji / junk food dimana tidak ada di kedua pakar,simpul relevan pakar jelas makan tingkat daya tahan pakar nyata olahraga jaga jantung hindar obesitas simpul kena makan cepat saji junk food dua pakar,"['simpul', 'relevan', 'pakar', 'jelas', 'makan', 'tingkat', 'daya', 'tahan', 'pakar', 'nyata', 'olahraga', 'jaga', 'jantung', 'hindar', 'obesitas', 'simpul', 'kena', 'makan', 'cepat', 'saji', 'junk', 'food', 'dua', 'pakar']",9,4,18.0,POSITIVE
Sepertinya tidak lama nih... Kecuali kalau kau berani beraksi menuntaskan tindak korupsi di negeri ini &amp; memiskinkan para koruptor sehingga ada dana yang disita untuk negara. Ayo @prabowo SAHKAN RUU PERAMPASAN ASSET!!! Atau program makan bergizi (?) gratis akan dihentikan?!,seperti lama nih kalau kau berani aksi tuntas tindak korupsi negeri miskin koruptor dana sita negara ayo sahkan ruu ampas asset makan henti,"['seperti', 'lama', 'nih', 'kalau', 'kau', 'berani', 'aksi', 'tuntas', 'tindak', 'korupsi', 'negeri', 'miskin', 'koruptor', 'dana', 'sita', 'negara', 'ayo', 'sahkan', 'ruu', 'ampas', 'asset', 'makan', 'henti']",3,6,-24.0,NEGATIVE
@anaswongkamfung @KompasTV Klaim Presiden Prabowo bahwa banyak pemimpin dunia ingin meniru program Makan Bergizi Gratis Indonesia tampaknya berlebihan. Bukti menunjukkan dukungan internasional seperti dari Jepang yang menawarkan kerja sama namun tidak ada indikasi jelas negara lain ingin mengadopsi,klaim presiden prabowo banyak pimpin dunia tiru makan indonesia tampak lebih bukti tunjuk dukung internasional jepang tawar kerja sama indikasi jelas negara adopsi,"['klaim', 'presiden', 'prabowo', 'banyak', 'pimpin', 'dunia', 'tiru', 'makan', 'indonesia', 'tampak', 'lebih', 'bukti', 'tunjuk', 'dukung', 'internasional', 'jepang', 'tawar', 'kerja', 'sama', 'indikasi', 'jelas', 'negara', 'adopsi']",9,5,17.0,POSITIVE
@25maggio_ @Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 Tidak ada bukti kuat bahwa pemerintah pakai duit zakat untuk proyeknya. Zakat dikelola BAZNAS utk bantu fakir miskin sesuai syariat. Ada wacana pakai zakat untuk program makan bergizi gratis tapi ini masih kontroversi dan belum terbukti dilakukan. Prabowo tekankan zakat untuk,bukti kuat pemerintah pakai duit zakat proyek zakat kelola baznas bantu fakir miskin sesuai syariat wacana pakai zakat makan kontroversi bukti laku prabowo tekan zakat,"['bukti', 'kuat', 'pemerintah', 'pakai', 'duit', 'zakat', 'proyek', 'zakat', 'kelola', 'baznas', 'bantu', 'fakir', 'miskin', 'sesuai', 'syariat', 'wacana', 'pakai', 'zakat', 'makan', 'kontroversi', 'bukti', 'laku', 'prabowo', 'tekan', 'zakat']",8,5,13.0,POSITIVE
@wiragaksableng Mereka tidak puasa hanya mengundang untuk tidak makan Karna makan bergizi gratis sudah tidak ada hnya omon omon .,puasa undang makan karna makan hnya omon omon,"['puasa', 'undang', 'makan', 'karna', 'makan', 'hnya', 'omon', 'omon']",0,1,-2.0,NEGATIVE
@puanmaharani_ri Indonesia sedang tidak stabil karena: - TNI dikasih jabatan - IHSG jeblok ga karuan - Nilai Rupiah ancur berantakan - Minyak goreng beda takaran - Bensin isi oplosan - Gas melon hilang di pasaran - Sertifikat rumah dobel kepemilikan - Makan bergizi ada yg keracunan,indonesia sedang stabil tni kasih jabat ihsg jeblok karuan nilai rupiah ancur beranta minyak goreng beda takar bensin isi oplos gas melon hilang pasar sertifikat rumah dobel milik makan keracunan,"['indonesia', 'sedang', 'stabil', 'tni', 'kasih', 'jabat', 'ihsg', 'jeblok', 'karuan', 'nilai', 'rupiah', 'ancur', 'beranta', 'minyak', 'goreng', 'beda', 'takar', 'bensin', 'isi', 'oplos', 'gas', 'melon', 'hilang', 'pasar', 'sertifikat', 'rumah', 'dobel', 'milik', 'makan', 'keracunan']",5,9,-23.0,NEGATIVE
